,lon,lat,time,folder,Zona,prof,Zona2,ml
771,-91.0335,13.7658,2019-11-14 01:40:47,2019-11-14-0140,G2-S2,68.4197,Intra 2,3.69
772,-90.08,13.3854,2019-11-14 08:22:48,2019-11-14-0822,G2-S2,15.6563,Intra 1,3.25
773,-91.9516,14.4356,2019-11-15 07:02:13,2019-11-15-0702,G2-S2,83.2252,Intra 2,3.34
774,-91.4209,14.0874,2019-11-16 03:50:46,2019-11-16-0350,G2-S2,66.4792,Intra 2,3.22
775,-90.8979,13.7386,2019-11-17 02:23:01,2019-11-17-0222,G2-S2,14.519,Superficial,2.69
776,-91.4582,14.0847,2019-11-18 04:40:30,2019-11-18-0440,G2-S2,79.9349,Intra 2,4.21
777,-90.9505,13.7545,2019-11-18 21:53:13,2019-11-18-2153,G2-S2,62.1268,Intra 1,3.66
778,-91.1581,13.8435,2019-11-19 00:01:17,2019-11-19-0001,G2-S2,49.9419,Intra 1,3.81
779,-91.0676,13.8417,2019-11-21 00:23:15,2019-11-21-0022,G2-S2,60.1261,Intra 1,3.87
780,-89.2318,13.1088,2019-11-21 02:08:12,2019-11-21-0208,G2-S2,35.1545,Intra 1,4.47
781,-89.9921,13.5432,2019-11-21 09:53:44,2019-11-21-0953,G2-S2,51.5283,Intra 1,2.6
782,-88.8322,13.0576,2019-11-22 03:53:10,2019-11-22-0353,G2-S2,42.0614,Intra 1,4.33
783,-90.0125,13.358,2019-11-22 18:40:52,2019-11-22-1840,G2-S2,27.373,Intra 1,3.34
784,-91.8951,14.1738,2019-11-23 01:00:47,2019-11-23-0100,G2-S2,41.278,Intra 1,2.94
785,-92.25,14.5686,2019-11-23 14:18:53,2019-11-23-1418,G2-S2,81.0458,Intra 2,3.74
786,-90.645,13.6198,2019-11-24 15:12:16,2019-11-24-1512,G2-S2,34.8065,Intra 1,4.07
787,-89.0422,13.1133,2019-11-25 05:41:14,2019-11-25-0541,G2-S2,26.2365,Intra 1,4.05
788,-89.7505,13.4685,2019-11-25 06:15:46,2019-11-25-0615,G2-S2,79.0757,Intra 2,2.95
789,-91.1572,13.8979,2019-11-27 03:40:35,2019-11-27-0340,G2-S2,64.0459,Intra 1,3.35
790,-92.247,14.6175,2019-11-30 08:57:34,2019-11-30-0857,G2-S2,73.7022,Intra 2,3.59
791,-91.0055,13.8089,2019-12-01 07:37:58,2019-12-01-0737,G2-S2,69.6659,Intra 2,3.04
792,-92.1013,14.3067,2019-12-01 08:22:01,2019-12-01-0822,G2-S2,64.5839,Intra 1,3.87
793,-89.5831,13.2063,2019-12-02 14:57:27,2019-12-02-1457,G2-S2,24.351,Intra 1,4.18
794,-90.4267,13.5506,2019-12-03 23:55:33,2019-12-03-2355,G2-S2,55.3026,Intra 1,3.46
795,-89.366,13.2117,2019-12-04 03:38:39,2019-12-04-0338,G2-S2,22.9016,Intra 1,3.65
796,-92.3292,14.4787,2019-12-07 07:51:19,2019-12-07-0751,G2-S2,47.1712,Intra 1,3.66
797,-90.3376,13.7203,2019-12-07 12:59:34,2019-12-07-1259,G2-S2,80.5731,Intra 2,3.3
798,-92.2867,14.5086,2019-12-08 07:36:19,2019-12-08-0736,G2-S2,56.5051,Intra 1,3.4
799,-91.249,13.8631,2019-12-14 14:50:08,2019-12-14-1450,G2-S2,62.7214,Intra 1,3.64
800,-91.9159,14.406,2019-12-20 06:06:31,2019-12-20-0606,G2-S2,89.9539,Intra 2,3.3
801,-91.546,14.1992,2019-12-20 11:18:57,2019-12-20-1118,G2-S2,71.0682,Intra 2,3.2
802,-91.0456,13.9834,2019-12-23 06:18:01,2019-12-23-0617,G2-S2,89.6251,Intra 2,4.01
803,-92.1067,14.3065,2019-12-23 23:09:44,2019-12-23-2309,G2-S2,64.1158,Intra 1,5.28
804,-89.5791,13.2143,2019-12-24 00:19:54,2019-12-24-0019,G2-S2,35.5771,Intra 1,4.68
805,-92.1794,14.7216,2019-12-26 15:38:25,2019-12-26-1538,G2-S2,99.1815,Intra 2,3.78
806,-89.757,13.2732,2019-12-29 08:20:53,2019-12-29-0820,G2-S2,17.374,Intra 1,3.4
807,-89.9781,13.4231,2019-12-29 20:17:01,2019-12-29-2017,G2-S2,24.9796,Intra 1,3.97
808,-90.7639,13.6417,2019-12-31 19:52:51,2019-12-31-1952,G2-S2,65.8033,Intra 2,4.29
809,-91.3688,13.9751,2020-01-01 17:19:56,2020-01-01-1718,G2-S2,64.1284,Intra 1,3.63
810,-91.9433,14.3095,2020-01-04 15:33:54,2020-01-04-1533,G2-S2,69.5157,Intra 2,3.64
811,-88.4616,13.2383,2020-01-05 17:15:01,2020-01-05-1715,G2-S2,46.8988,Intra 1,4.38
812,-89.9057,13.5445,2020-01-06 09:47:55,2020-01-06-0947,G2-S2,70.9535,Intra 2,2.53
813,-91.087,13.9337,2020-01-08 07:10:17,2020-01-08-0710,G2-S2,69.1218,Intra 2,3.32
814,-91.644,14.2189,2020-01-10 09:08:17,2020-01-10-0908,G2-S2,26.8501,Intra 1,3.4
815,-91.3095,14.0733,2020-01-15 08:18:16,2020-01-15-0818,G2-S2,83.7526,Intra 2,3.37
816,-90.8289,13.7306,2020-01-18 03:17:10,2020-01-18-0317,G2-S2,72.2509,Intra 2,3.4
817,-91.3246,13.9352,2020-01-18 23:49:28,2020-01-18-2349,G2-S2,36.8637,Intra 1,3.94
818,-92.3238,14.6821,2020-01-19 08:05:35,2020-01-19-0805,G2-S2,83.4439,Intra 2,3.21
819,-90.5936,13.9482,2020-01-22 05:42:37,2020-01-22-0542,G2-S2,100.7755,Intra 2,3.19
820,-90.1498,13.7019,2020-01-22 23:09:41,2020-01-22-2308,G2-S2,95.3186,Intra 2,3.39
821,-89.6347,13.386,2020-01-23 02:22:22,2020-01-23-0222,G2-S2,68.7774,Intra 2,3.98
822,-92.3246,14.6538,2020-01-24 06:12:54,2020-01-24-0612,G2-S2,71.025,Intra 2,3.43
823,-91.8513,14.3147,2020-01-26 05:36:37,2020-01-26-0536,G2-S2,68.0908,Intra 2,4.17
824,-91.3659,13.9277,2020-01-27 01:48:28,2020-01-27-0148,G2-S2,65.6303,Intra 2,3.21
825,-91.5193,14.1335,2020-01-29 08:05:48,2020-01-29-0805,G2-S2,62.2167,Intra 1,2.81
826,-90.5846,13.7427,2020-01-30 18:35:56,2020-01-30-1835,G2-S2,84.0574,Intra 2,3.71
827,-90.2893,13.4305,2020-01-30 19:28:20,2020-01-30-1928,G2-S2,58.0952,Intra 1,2.7
828,-90.0422,13.3905,2020-01-31 01:17:23,2020-01-31-0117,G2-S2,54.6261,Intra 1,4.53
829,-92.1083,14.5437,2020-02-01 11:22:12,2020-02-01-1122,G2-S2,88.2484,Intra 2,3.33
830,-91.7297,14.1047,2020-02-02 08:18:57,2020-02-02-0818,G2-S2,23.8955,Intra 1,3.42
831,-89.2551,13.2544,2020-02-03 07:22:15,2020-02-03-0722,G2-S2,22.3343,Intra 1,3.7
832,-91.3469,14.2241,2020-02-03 13:02:51,2020-02-03-1302,G2-S2,90.6202,Intra 2,4.74
833,-91.7667,14.1906,2020-02-05 08:29:06,2020-02-05-0829,G2-S2,62.5935,Intra 1,3.21
834,-89.1847,13.1229,2020-02-07 23:07:55,2020-02-07-2308,G2-S2,52.3598,Intra 1,4.5
835,-90.0155,13.3495,2020-02-09 07:13:15,2020-02-09-0713,G2-S2,49.7522,Intra 1,3.4
836,-91.9827,14.2036,2020-02-09 15:56:17,2020-02-09-1556,G2-S2,51.1704,Intra 1,4.06
837,-90.8572,13.7947,2020-02-14 11:26:46,2020-02-14-1126,G2-S2,85.3021,Intra 2,4.32
838,-90.3752,13.4747,2020-02-16 07:00:29,2020-02-16-0700,G2-S2,57.2784,Intra 1,2.76
839,-90.3609,13.8985,2020-02-16 09:21:16,2020-02-16-0920,G2-S2,101.3247,Intra 2,2.68
840,-91.4207,14.082,2020-02-18 23:45:49,2020-02-18-2345,G2-S2,61.9451,Intra 1,4.05
841,-91.5296,14.1812,2020-02-21 17:33:35,2020-02-21-1733,G2-S2,61.654,Intra 1,3.81
842,-91.8652,14.2186,2020-02-25 20:09:22,2020-02-25-2009,G2-S2,77.2501,Intra 2,4.01
843,-89.3179,13.3,2020-02-27 20:49:25,2020-02-27-2049,G2-S2,23.5541,Intra 1,4.16
844,-90.3887,13.74,2020-02-27 23:53:49,2020-02-27-2353,G2-S2,82.335,Intra 2,3.64
845,-92.2442,14.3522,2020-02-29 09:26:11,2020-02-29-0926,G2-S2,62.7259,Intra 1,3.42
846,-88.5667,13.128,2020-03-01 13:52:02,2020-03-01-1352,G2-S2,47.2993,Intra 1,4.17
847,-90.5992,13.6179,2020-03-02 06:40:00,2020-03-02-0639,G2-S2,27.4499,Intra 1,2.52
848,-90.2572,13.5009,2020-03-04 18:11:30,2020-03-04-1811,G2-S2,67.2623,Intra 2,3.17
849,-91.6333,14.6143,2020-03-05 03:41:17,2020-03-05-0341,G2-S2,124.2229,Intra 2,3.38
850,-91.2723,13.9257,2020-03-05 21:18:15,2020-03-05-2118,G2-S2,65.3482,Intra 2,4.5
851,-90.9919,14.1127,2020-03-06 00:30:28,2020-03-06-0030,G2-S2,92.7435,Intra 2,3.68
852,-92.1999,14.743,2020-03-10 03:24:07,2020-03-10-0324,G2-S2,92.1557,Intra 2,3.13
853,-91.7232,14.1482,2020-03-10 04:57:51,2020-03-10-0457,G2-S2,67.9366,Intra 2,3.19
854,-90.7148,13.64,2020-03-10 09:06:58,2020-03-10-0906,G2-S2,67.0024,Intra 2,3.41
855,-90.0409,13.3838,2020-03-12 08:31:12,2020-03-12-0831,G2-S2,24.4108,Intra 1,3.38
856,-91.0283,13.8053,2020-03-12 17:25:53,2020-03-12-1725,G2-S2,68.6538,Intra 2,3.13
857,-92.1052,14.3598,2020-03-14 12:41:31,2020-03-14-1241,G2-S2,72.6305,Intra 2,3.53
858,-92.1709,14.6923,2020-03-14 14:18:19,2020-03-14-1418,G2-S2,98.6917,Intra 2,3.67
859,-90.3053,13.4411,2020-03-14 19:01:40,2020-03-14-1901,G2-S2,6.987,Superficial,3.34
860,-91.8174,14.2649,2020-03-16 02:20:20,2020-03-16-0220,G2-S2,81.9595,Intra 2,4.0
861,-90.8046,13.8917,2020-03-18 17:24:10,2020-03-18-1724,G2-S2,94.2992,Intra 2,3.96
862,-89.4418,13.5495,2020-03-18 18:16:45,2020-03-18-1816,G2-S2,94.8792,Intra 2,3.89
863,-90.8095,13.6791,2020-03-19 05:16:08,2020-03-19-0515,G2-S2,29.3959,Intra 1,3.72
864,-90.8299,14.062,2020-03-19 07:43:09,2020-03-19-0743,G2-S2,107.599,Intra 2,3.19
865,-92.166,14.4497,2020-03-19 09:02:20,2020-03-19-0902,G2-S2,73.7392,Intra 2,2.88
866,-91.3166,13.9068,2020-03-20 06:32:08,2020-03-20-0632,G2-S2,87.9107,Intra 2,3.52
867,-92.0818,14.5147,2020-03-20 10:37:03,2020-03-20-1036,G2-S2,84.4754,Intra 2,3.21
868,-90.0524,13.4368,2020-03-21 11:38:53,2020-03-21-1138,G2-S2,34.9599,Intra 1,3.1
869,-92.3757,14.8545,2020-03-24 03:20:16,2020-03-24-0320,G2-S2,73.1661,Intra 2,3.3
870,-91.0836,13.849,2020-03-24 11:17:24,2020-03-24-1116,G2-S2,64.4127,Intra 1,3.62
871,-91.4828,13.9855,2020-03-24 21:55:42,2020-03-24-2155,G2-S2,29.9177,Intra 1,3.25
872,-91.2312,13.9766,2020-03-25 09:38:08,2020-03-25-0937,G2-S2,62.9939,Intra 1,3.2
873,-90.4941,13.5407,2020-03-26 01:48:48,2020-03-26-0148,G2-S2,59.5428,Intra 1,2.89
874,-92.2126,14.4775,2020-03-27 08:59:04,2020-03-27-0858,G2-S2,65.4392,Intra 2,2.56
875,-91.3288,14.0199,2020-03-27 09:36:51,2020-03-27-0936,G2-S2,69.2756,Intra 2,5.05
876,-91.8316,14.1566,2020-03-27 13:01:57,2020-03-27-1301,G2-S2,73.758,Intra 2,4.0
877,-91.8336,14.1322,2020-03-27 14:15:23,2020-03-27-1415,G2-S2,26.7436,Intra 1,3.99
878,-91.3439,14.0698,2020-03-27 18:01:13,2020-03-27-1801,G2-S2,73.5594,Intra 2,4.26
879,-90.6233,13.6265,2020-03-28 00:06:43,2020-03-28-0006,G2-S2,63.5741,Intra 1,3.41
880,-91.0335,13.8984,2020-03-28 10:00:02,2020-03-28-0959,G2-S2,60.8844,Intra 1,2.74
881,-89.6757,13.4607,2020-03-28 10:05:11,2020-03-28-1005,G2-S2,59.294,Intra 1,3.3
882,-91.3148,13.8993,2020-03-28 13:34:48,2020-03-28-1334,G2-S2,31.6529,Intra 1,3.86
883,-89.3422,13.1817,2020-03-29 03:00:55,2020-03-29-0300,G2-S2,9.1286,Superficial,4.02
884,-89.8091,13.6152,2020-03-29 06:18:01,2020-03-29-0618,G2-S2,133.5412,Intra 2,3.46
885,-89.0077,13.1532,2020-03-30 10:02:33,2020-03-30-1002,G2-S2,40.0283,Intra 1,3.56
886,-90.6257,13.6773,2020-03-31 17:29:33,2020-03-31-1728,G2-S2,67.528,Intra 2,3.87
887,-92.2428,14.5274,2020-04-01 10:41:36,2020-04-01-1041,G2-S2,68.3972,Intra 2,3.24
888,-92.1701,14.8353,2020-04-01 18:40:44,2020-04-01-1840,G2-S2,97.9857,Intra 2,3.95
889,-91.5901,14.0802,2020-04-05 01:55:41,2020-04-05-0155,G2-S2,48.1948,Intra 1,3.78
890,-91.7394,14.1481,2020-04-05 03:17:02,2020-04-05-0316,G2-S2,60.9798,Intra 1,2.95
891,-90.4047,13.4985,2020-04-05 05:00:15,2020-04-05-0500,G2-S2,20.6279,Intra 1,3.37
892,-90.4065,13.8451,2020-04-05 05:05:17,2020-04-05-0505,G2-S2,34.9523,Intra 1,3.38
893,-92.2887,14.718,2020-04-08 02:17:50,2020-04-08-0217,G2-S2,139.3726,Intra 2,3.69
894,-91.453,13.9864,2020-04-09 06:01:56,2020-04-09-0601,G2-S2,28.3911,Intra 1,3.24
895,-91.2437,13.9283,2020-04-09 17:57:17,2020-04-09-1757,G2-S2,69.4741,Intra 2,3.49
896,-90.6517,13.8548,2020-04-10 06:24:23,2020-04-10-0624,G2-S2,74.0863,Intra 2,2.24
897,-90.3735,13.8265,2020-04-10 16:19:02,2020-04-10-1618,G2-S2,106.8534,Intra 2,3.64
898,-89.9922,13.5489,2020-04-11 02:48:31,2020-04-11-0248,G2-S2,25.9028,Intra 1,2.73
899,-92.3282,14.5208,2020-04-12 01:13:49,2020-04-12-0113,G2-S2,71.071,Intra 2,3.67
900,-91.9169,14.2968,2020-04-15 02:56:37,2020-04-15-0256,G2-S2,69.8115,Intra 2,3.93
901,-91.5102,14.141,2020-04-15 05:14:15,2020-04-15-0514,G2-S2,28.1358,Intra 1,3.23
902,-89.9803,13.5066,2020-04-15 22:15:55,2020-04-15-2215,G2-S2,67.2214,Intra 2,3.01
903,-91.7275,14.0817,2020-04-15 22:38:57,2020-04-15-2239,G2-S2,18.4262,Intra 1,3.85
904,-89.8163,13.3915,2020-04-17 04:58:50,2020-04-17-0458,G2-S2,71.2319,Intra 2,3.58
905,-89.4702,13.1739,2020-04-18 06:50:24,2020-04-18-0650,G2-S2,29.059,Intra 1,3.02
906,-89.8329,13.302,2020-04-19 00:35:28,2020-04-19-0035,G2-S2,17.3325,Intra 1,3.17
907,-91.6219,14.0638,2020-04-20 20:33:13,2020-04-20-2033,G2-S2,51.0226,Intra 1,3.77
908,-92.2313,14.8458,2020-04-21 07:31:58,2020-04-21-0731,G2-S2,95.501,Intra 2,3.11
909,-91.4649,14.241,2020-04-22 07:09:07,2020-04-22-0708,G2-S2,88.0793,Intra 2,3.95
910,-91.5528,14.0357,2020-04-24 04:29:11,2020-04-24-0429,G2-S2,18.29,Intra 1,3.41
911,-91.5484,14.0713,2020-04-24 04:43:51,2020-04-24-0443,G2-S2,24.6212,Intra 1,3.28
912,-89.6489,13.3233,2020-04-24 09:41:37,2020-04-24-0941,G2-S2,66.3218,Intra 2,3.56
913,-89.5847,13.2606,2020-04-24 14:16:46,2020-04-24-1416,G2-S2,59.4286,Intra 1,4.04
914,-90.4908,13.7418,2020-04-25 02:36:54,2020-04-25-0236,G2-S2,84.7262,Intra 2,3.39
915,-89.5424,13.2848,2020-04-25 11:57:43,2020-04-25-1157,G2-S2,75.8302,Intra 2,3.61
916,-91.4414,14.1471,2020-04-26 00:13:23,2020-04-26-0013,G2-S2,68.6655,Intra 2,4.08
917,-90.772,13.8343,2020-04-26 20:51:31,2020-04-26-2051,G2-S2,89.9345,Intra 2,3.18
918,-91.0969,13.9598,2020-04-29 05:56:33,2020-04-29-0105,G2-S2,61.1697,Intra 1,3.04
919,-89.7899,13.3367,2020-04-29 10:01:49,2020-04-29-0941,G2-S2,59.0685,Intra 1,3.3
920,-89.9773,14.1402,2019-02-05 08:26:42,2019-02-05-0826,S3,12.4612,Superficial,2.78
921,-90.0792,13.8525,2019-06-22 09:43:43,2019-06-22-0943,S3,121.9973,Intra 2,2.75
922,-89.9531,14.0312,2019-07-07 14:53:34,2019-07-07-1453,S3,146.022,Intra 2,3.28
923,-90.0504,13.9891,2019-10-09 05:48:39,2019-10-09-0548,S3,17.5833,Intra 1,2.67
924,-89.8497,14.0663,2019-10-16 08:38:16,2019-10-16-0837,S3,11.1961,Superficial,2.7
925,-89.8428,14.0405,2019-10-16 09:00:38,2019-10-16-0900,S3,12.7154,Superficial,2.81
926,-89.854,14.0644,2019-10-16 09:31:37,2019-10-16-0931,S3,13.1926,Superficial,2.7
927,-89.8524,14.0642,2019-10-16 09:38:19,2019-10-16-0938,S3,10.0947,Superficial,2.72
928,-89.8531,14.059,2019-10-16 10:16:45,2019-10-16-1016,S3,15.8476,Intra 1,2.99
929,-90.078,14.0025,2019-10-27 07:15:58,2019-10-27-0715,S3,158.1147,Profundo,3.08
930,-89.9667,14.0445,2019-11-03 22:02:29,2019-11-03-2202,S3,143.8084,Intra 2,3.18
931,-89.1876,13.7612,2019-11-12 13:57:39,2019-11-12-1357,S3,3.0913,Superficial,4.16
932,-89.0139,13.7423,2019-11-13 03:35:44,2019-11-13-0335,S3,17.7171,Intra 1,4.29
933,-89.1695,13.7264,2019-11-15 04:45:27,2019-11-15-0445,S3,6.3194,Superficial,3.12
934,-89.2118,13.7626,2019-11-15 08:11:22,2019-11-15-0811,S3,5.7953,Superficial,3.32
935,-89.2708,13.8385,2019-11-16 18:53:42,2019-11-16-1853,S3,4.5366,Superficial,4.05
936,-89.2127,13.7319,2019-11-17 04:19:40,2019-11-17-0419,S3,15.6389,Intra 1,3.19
937,-89.1931,13.7012,2019-11-18 11:21:53,2019-11-18-1121,S3,7.6273,Superficial,3.68
938,-89.1114,13.6954,2019-11-22 22:32:47,2019-11-22-2232,S3,9.296,Superficial,3.94
939,-89.3642,13.6766,2019-11-29 12:56:19,2019-11-29-1256,S3,132.2402,Intra 2,4.03
940,-89.3835,13.8288,2019-12-10 23:37:04,2019-12-10-2337,S3,2.8689,Superficial,4.2
941,-89.4509,13.8213,2019-12-13 23:51:43,2019-12-13-2351,S3,13.454,Superficial,3.05
942,-90.0209,13.7961,2019-12-23 02:51:05,2019-12-23-0250,S3,104.9368,Intra 2,3.81
943,-89.7388,14.0875,2019-12-29 08:48:50,2019-12-29-0848,S3,2.9792,Superficial,2.7
944,-89.7219,13.9006,2020-01-11 05:32:44,2020-01-11-0532,S3,5.5831,Superficial,3.84
945,-89.6702,13.6754,2020-01-28 15:05:38,2020-01-28-1505,S3,56.7704,Intra 1,3.36
946,-89.0086,13.5481,2020-02-19 05:13:36,2020-02-19-0513,S3,136.7261,Intra 2,3.23
947,-89.8094,14.0736,2020-03-16 07:32:47,2020-03-16-0732,S3,8.7717,Superficial,2.86
948,-89.9759,13.9422,2020-03-23 08:28:38,2020-03-23-0828,S3,14.494,Superficial,2.89
949,-90.0285,14.0261,2020-04-10 04:47:33,2020-04-10-0447,S3,37.9762,Intra 1,2.69
950,-89.0989,13.7461,2020-04-26 20:16:45,2020-04-26-2016,S3,2.5107,Superficial,3.94
951,-89.5792,13.9019,2020-04-28 11:23:46,2020-04-28-1123,S3,28.0363,Intra 1,3.23
952,-91.9623,15.1947,2019-08-21 09:55:33,2019-08-21-0955,G3,150.5135,Profundo,3.02
953,-91.0621,14.3842,2019-02-04 18:50:23,2019-02-04-1850,G4,57.1055,Intra 1,3.76
954,-91.0957,14.5549,2019-02-10 10:06:38,2019-02-10-1006,G4,19.5471,Intra 1,2.61
955,-90.6154,14.6896,2019-02-10 17:35:27,2019-02-10-1734,G4,3.7278,Superficial,2.15
956,-90.798,14.653,2019-02-20 14:26:50,2019-02-20-1426,G4,12.4627,Superficial,2.64
957,-90.7957,14.6651,2019-02-21 06:52:06,2019-02-21-0650,G4,11.0875,Superficial,2.37
958,-90.5398,14.4622,2019-02-22 04:54:00,2019-02-22-0453,G4,12.8564,Superficial,2.19
959,-90.6077,14.6989,2019-03-08 20:16:56,2019-03-08-2016,G4,12.1934,Superficial,3.06
960,-90.6058,14.6801,2019-03-08 20:18:49,2019-03-08-2018,G4,12.8325,Superficial,1.81
961,-90.6836,14.4927,2019-03-15 01:51:36,2019-03-15-0151,G4,9.2901,Superficial,2.95
962,-90.6856,14.4911,2019-03-15 11:55:57,2019-03-15-1155,G4,10.4993,Superficial,2.87
963,-90.6743,14.4834,2019-03-15 13:03:48,2019-03-15-1303,G4,10.9585,Superficial,3.24
964,-90.6939,14.4905,2019-03-15 13:26:52,2019-03-15-1326,G4,9.7365,Superficial,2.51
965,-90.68,14.4948,2019-03-15 13:30:34,2019-03-15-1330,G4,7.2114,Superficial,2.67
966,-90.6745,14.4854,2019-03-15 15:18:25,2019-03-15-1517,G4,10.5389,Superficial,3.28
967,-90.6833,14.4996,2019-03-15 17:08:52,2019-03-15-1708,G4,10.235,Superficial,2.47
968,-90.6774,14.5027,2019-03-15 20:14:41,2019-03-15-2014,G4,9.0261,Superficial,2.5
969,-90.6742,14.492,2019-03-15 20:32:30,2019-03-15-2032,G4,9.8023,Superficial,2.46
970,-90.6778,14.4974,2019-03-15 23:17:04,2019-03-15-2316,G4,7.3123,Superficial,2.24
971,-90.6759,14.4885,2019-03-16 02:17:37,2019-03-16-0215,G4,10.4981,Superficial,3.02
972,-90.6743,14.4955,2019-03-16 06:00:23,2019-03-16-0600,G4,10.4212,Superficial,2.42
973,-90.6877,14.489,2019-03-16 08:15:21,2019-03-16-0813,G4,11.4266,Superficial,1.95
974,-90.6868,14.4905,2019-03-16 18:02:00,2019-03-16-1801,G4,10.563,Superficial,3.15
975,-90.6804,14.5084,2019-03-16 19:38:18,2019-03-16-1938,G4,10.7572,Superficial,2.25
976,-90.6956,14.4857,2019-03-17 01:35:11,2019-03-17-0135,G4,8.6734,Superficial,2.5
977,-90.6825,14.4942,2019-03-17 06:53:33,2019-03-17-0653,G4,9.8572,Superficial,1.8
978,-90.679,14.4925,2019-03-17 06:56:39,2019-03-17-0656,G4,10.3872,Superficial,3.4
979,-90.7011,14.4918,2019-03-17 07:10:33,2019-03-17-0710,G4,10.0616,Superficial,1.89
980,-90.6794,14.4915,2019-03-17 07:27:28,2019-03-17-0727,G4,11.0578,Superficial,1.92
981,-90.6776,14.4912,2019-03-17 09:15:46,2019-03-17-0915,G4,9.8924,Superficial,1.85
982,-90.6818,14.4873,2019-03-17 09:35:09,2019-03-17-0934,G4,10.8549,Superficial,1.62
983,-90.6705,14.5106,2019-03-17 09:35:44,2019-03-17-0935,G4,8.296,Superficial,1.77
984,-90.6764,14.4898,2019-03-17 10:29:38,2019-03-17-1029,G4,7.7128,Superficial,1.89
985,-90.5023,14.5064,2019-03-17 14:40:10,2019-03-17-1439,G4,10.833,Superficial,2.4
986,-90.6892,14.4905,2019-03-24 18:43:10,2019-03-24-1842,G4,7.4366,Superficial,2.52
987,-90.6842,14.488,2019-03-24 19:45:00,2019-03-24-1944,G4,7.1395,Superficial,3.48
988,-90.6759,14.486,2019-03-25 05:42:12,2019-03-25-0542,G4,10.1763,Superficial,1.74
989,-90.6742,14.4812,2019-03-26 11:36:08,2019-03-26-1135,G4,10.4061,Superficial,2.31
990,-90.6926,14.4472,2019-03-27 21:06:12,2019-03-27-2106,G4,4.1157,Superficial,3.14
991,-90.6904,14.446,2019-03-27 21:08:59,2019-03-27-2108,G4,2.2807,Superficial,2.45
992,-90.6961,14.4389,2019-03-27 21:55:21,2019-03-27-2154,G4,1.9891,Superficial,2.65
993,-90.6977,14.4344,2019-03-27 22:45:36,2019-03-27-2245,G4,2.4269,Superficial,2.98
994,-90.6948,14.4469,2019-03-27 22:46:27,2019-03-27-2246,G4,3.9173,Superficial,4.1
995,-90.6916,14.4498,2019-03-27 22:52:10,2019-03-27-2251,G4,3.5239,Superficial,3.87
996,-90.6934,14.4436,2019-03-27 22:59:12,2019-03-27-2259,G4,4.1826,Superficial,3.81
997,-90.6982,14.442,2019-03-27 23:01:04,2019-03-27-2300,G4,3.7726,Superficial,2.84
998,-90.6963,14.4378,2019-03-27 23:05:55,2019-03-27-2305,G4,4.7894,Superficial,3.1
999,-90.6898,14.4508,2019-03-27 23:29:28,2019-03-27-2329,G4,4.369,Superficial,3.79
1000,-90.7009,14.4335,2019-03-27 23:31:54,2019-03-27-2331,G4,6.9216,Superficial,3.66
1001,-90.7165,14.4471,2019-03-27 23:44:58,2019-03-27-2344,G4,2.9369,Superficial,3.65
1002,-90.6931,14.4455,2019-03-28 00:09:50,2019-03-28-0009,G4,1.9858,Superficial,2.2
1003,-90.6928,14.4504,2019-03-28 00:35:43,2019-03-28-0035,G4,4.6086,Superficial,3.84
1004,-90.6995,14.4487,2019-03-28 00:41:06,2019-03-28-0040,G4,4.8352,Superficial,2.56
1005,-90.697,14.4411,2019-03-28 00:41:32,2019-03-28-0041,G4,4.6331,Superficial,2.49
1006,-90.6969,14.4533,2019-03-28 01:06:57,2019-03-28-0106,G4,3.7173,Superficial,2.37
1007,-90.6951,14.4385,2019-03-28 03:11:03,2019-03-28-0310,G4,3.7886,Superficial,2.17
1008,-90.704,14.423,2019-03-28 05:09:30,2019-03-28-0509,G4,5.0463,Superficial,2.04
1009,-90.693,14.4404,2019-03-28 07:04:13,2019-03-28-0704,G4,6.511,Superficial,1.83
1010,-90.6695,14.4808,2019-03-28 09:29:43,2019-03-28-0929,G4,7.3108,Superficial,3.14
1011,-90.6761,14.4947,2019-03-28 09:35:59,2019-03-28-0935,G4,10.2076,Superficial,2.05
1012,-90.6968,14.4422,2019-03-28 13:59:55,2019-03-28-1359,G4,3.0627,Superficial,2.83
1013,-90.692,14.4457,2019-03-28 18:02:53,2019-03-28-1802,G4,4.4767,Superficial,3.7
1014,-90.6918,14.4584,2019-03-28 18:45:19,2019-03-28-1845,G4,5.2078,Superficial,2.24
1015,-90.6931,14.4511,2019-03-28 19:51:05,2019-03-28-1950,G4,1.1844,Superficial,2.76
1016,-90.6796,14.4923,2019-03-28 22:27:22,2019-03-28-2225,G4,7.611,Superficial,3.4
1017,-90.6826,14.4864,2019-03-28 22:53:58,2019-03-28-2253,G4,6.0658,Superficial,2.17
1018,-90.5581,14.503,2019-03-28 22:55:43,2019-03-28-2255,G4,0.6464,Superficial,2.01
1019,-90.6927,14.4559,2019-03-28 23:59:14,2019-03-28-2357,G4,1.7238,Superficial,2.79
1020,-90.7155,14.4602,2019-03-29 00:00:43,2019-03-29-0000,G4,10.0,Superficial,2.39
1021,-90.7001,14.4492,2019-03-29 00:19:24,2019-03-29-0019,G4,2.591,Superficial,2.25
1022,-90.6846,14.4536,2019-03-29 00:48:03,2019-03-29-0046,G4,0.9792,Superficial,2.45
1023,-90.6837,14.4869,2019-03-29 08:02:16,2019-03-29-0801,G4,9.4823,Superficial,1.89
